Date	Price
04/13/2004	"4,552.00"
04/08/2004	"4,566.00"
04/07/2004	"4,604.00"
04/06/2004	"4,631.00"
04/05/2004	"4,675.00"
04/02/2004	"4,716.00"
04/01/2004	"4,763.00"
03/31/2004	"4,822.00"
03/30/2004	"4,886.00"
03/29/2004	"4,927.00"
03/26/2004	"4,959.00"
03/25/2004	"4,999.00"
03/24/2004	"5,033.00"
03/23/2004	"5,044.00"
03/22/2004	"5,042.00"
03/19/2004	"5,045.00"
03/18/2004	"5,058.00"
03/17/2004	"5,122.00"
03/16/2004	"5,204.00"
03/15/2004	"5,280.00"
03/12/2004	"5,352.00"
03/11/2004	"5,384.00"
03/10/2004	"5,382.00"
03/09/2004	"5,344.00"
03/08/2004	"5,300.00"
03/05/2004	"5,235.00"
03/04/2004	"5,135.00"
03/03/2004	"5,109.00"
03/02/2004	"5,150.00"
03/01/2004	"5,205.00"
02/27/2004	"5,263.00"
02/26/2004	"5,317.00"
02/25/2004	"5,394.00"
02/24/2004	"5,488.00"
02/23/2004	"5,536.00"
02/20/2004	"5,516.00"
02/19/2004	"5,461.00"
02/18/2004	"5,376.00"
02/17/2004	"5,290.00"
02/16/2004	"5,250.00"
02/13/2004	"5,242.00"
02/12/2004	"5,276.00"
02/11/2004	"5,365.00"
02/10/2004	"5,458.00"
02/09/2004	"5,545.00"
02/06/2004	"5,608.00"
02/05/2004	"5,653.00"
02/04/2004	"5,681.00"
02/03/2004	"5,664.00"
02/02/2004	"5,618.00"
01/30/2004	"5,551.00"
01/29/2004	"5,457.00"
01/28/2004	"5,340.00"
01/27/2004	"5,276.00"
01/26/2004	"5,262.00"
01/23/2004	"5,273.00"
01/22/2004	"5,299.00"
01/21/2004	"5,345.00"
01/20/2004	"5,418.00"
01/19/2004	"5,481.00"
01/16/2004	"5,493.00"
01/15/2004	"5,485.00"
01/14/2004	"5,459.00"
01/13/2004	"5,391.00"
01/12/2004	"5,256.00"
01/09/2004	"5,046.00"
01/08/2004	"4,901.00"
01/07/2004	"4,804.00"
01/06/2004	"4,764.00"
01/05/2004	"4,757.00"
01/02/2004	"4,761.00"
12/24/2003	"4,765.00"
12/23/2003	"4,761.00"
12/22/2003	"4,741.00"
12/19/2003	"4,721.00"
12/18/2003	"4,694.00"
12/17/2003	"4,675.00"
12/16/2003	"4,668.00"
12/15/2003	"4,658.00"
12/12/2003	"4,638.00"
12/11/2003	"4,608.00"
12/10/2003	"4,570.00"
12/09/2003	"4,539.00"
12/08/2003	"4,526.00"
12/05/2003	"4,515.00"
12/04/2003	"4,493.00"
12/03/2003	"4,484.00"
12/02/2003	"4,464.00"
12/01/2003	"4,442.00"
11/28/2003	"4,417.00"
11/27/2003	"4,378.00"
11/26/2003	"4,329.00"
11/25/2003	"4,257.00"
11/24/2003	"4,193.00"
11/21/2003	"4,144.00"
11/20/2003	"4,076.00"
11/19/2003	"4,029.00"
11/18/2003	"4,026.00"
11/17/2003	"4,046.00"
11/14/2003	"4,078.00"
11/13/2003	"4,142.00"
11/12/2003	"4,205.00"
11/11/2003	"4,243.00"
11/10/2003	"4,274.00"
11/07/2003	"4,308.00"
11/06/2003	"4,349.00"
11/05/2003	"4,432.00"
11/04/2003	"4,524.00"
11/03/2003	"4,558.00"
10/31/2003	"4,555.00"
10/30/2003	"4,560.00"
10/29/2003	"4,550.00"
10/28/2003	"4,547.00"
10/27/2003	"4,539.00"
10/24/2003	"4,517.00"
10/23/2003	"4,515.00"
10/22/2003	"4,514.00"
10/21/2003	"4,477.00"
10/20/2003	"4,421.00"
10/17/2003	"4,363.00"
10/16/2003	"4,304.00"
10/15/2003	"4,286.00"
10/14/2003	"4,299.00"
10/13/2003	"4,270.00"
10/10/2003	"4,192.00"
10/09/2003	"4,049.00"
10/08/2003	"3,829.00"
10/07/2003	"3,668.00"
10/06/2003	"3,529.00"
10/03/2003	"3,372.00"
10/02/2003	"3,245.00"
10/01/2003	"3,138.00"
09/30/2003	"2,993.00"
09/29/2003	"2,870.00"
09/26/2003	"2,796.00"
09/25/2003	"2,709.00"
09/24/2003	"2,605.00"
09/23/2003	"2,539.00"
09/22/2003	"2,501.00"
09/19/2003	"2,467.00"
09/18/2003	"2,431.00"
09/17/2003	"2,408.00"
09/16/2003	"2,393.00"
09/15/2003	"2,379.00"
09/12/2003	"2,364.00"
09/11/2003	"2,352.00"
09/10/2003	"2,341.00"
09/09/2003	"2,327.00"
09/08/2003	"2,320.00"
09/05/2003	"2,304.00"
09/04/2003	"2,284.00"
09/03/2003	"2,273.00"
09/02/2003	"2,265.00"
09/01/2003	"2,262.00"
08/29/2003	"2,265.00"
08/28/2003	"2,272.00"
08/27/2003	"2,284.00"
08/26/2003	"2,297.00"
08/22/2003	"2,314.00"
08/21/2003	"2,322.00"
08/20/2003	"2,331.00"
08/19/2003	"2,340.00"
08/18/2003	"2,343.00"
08/15/2003	"2,343.00"
08/14/2003	"2,336.00"
08/13/2003	"2,326.00"
08/12/2003	"2,314.00"
08/11/2003	"2,298.00"
08/08/2003	"2,287.00"
08/07/2003	"2,262.00"
08/06/2003	"2,230.00"
08/05/2003	"2,198.00"
08/04/2003	"2,181.00"
08/01/2003	"2,176.00"
07/31/2003	"2,181.00"
07/30/2003	"2,186.00"
07/29/2003	"2,197.00"
07/28/2003	"2,203.00"
07/25/2003	"2,206.00"
07/24/2003	"2,208.00"
07/23/2003	"2,211.00"
07/22/2003	"2,219.00"
07/21/2003	"2,229.00"
07/18/2003	"2,234.00"
07/17/2003	"2,236.00"
07/16/2003	"2,240.00"
07/15/2003	"2,238.00"
07/14/2003	"2,231.00"
07/11/2003	"2,217.00"
07/10/2003	"2,194.00"
07/09/2003	"2,168.00"
07/08/2003	"2,155.00"
07/07/2003	"2,143.00"
07/04/2003	"2,137.00"
07/03/2003	"2,131.00"
07/02/2003	"2,127.00"
07/01/2003	"2,123.00"
06/30/2003	"2,125.00"
06/27/2003	"2,127.00"
06/26/2003	"2,129.00"
06/25/2003	"2,131.00"
06/24/2003	"2,134.00"
06/23/2003	"2,143.00"
06/20/2003	"2,150.00"
06/19/2003	"2,153.00"
06/18/2003	"2,154.00"
06/17/2003	"2,149.00"
06/16/2003	"2,146.00"
06/13/2003	"2,141.00"
06/12/2003	"2,135.00"
06/11/2003	"2,132.00"
06/10/2003	"2,130.00"
06/09/2003	"2,134.00"
06/06/2003	"2,139.00"
06/05/2003	"2,135.00"
06/04/2003	"2,128.00"
06/03/2003	"2,123.00"
06/02/2003	"2,116.00"
05/30/2003	"2,127.00"
05/29/2003	"2,145.00"
05/28/2003	"2,178.00"
05/27/2003	"2,218.00"
05/23/2003	"2,272.00"
05/22/2003	"2,303.00"
05/21/2003	"2,325.00"
05/20/2003	"2,337.00"
05/19/2003	"2,335.00"
05/16/2003	"2,317.00"
05/15/2003	"2,291.00"
05/14/2003	"2,266.00"
05/13/2003	"2,248.00"
05/12/2003	"2,227.00"
05/09/2003	"2,212.00"
05/08/2003	"2,193.00"
05/07/2003	"2,173.00"
05/06/2003	"2,160.00"
05/02/2003	"2,152.00"
05/01/2003	"2,145.00"
04/30/2003	"2,142.00"
04/29/2003	"2,139.00"
04/28/2003	"2,133.00"
04/25/2003	"2,124.00"
04/24/2003	"2,115.00"
04/23/2003	"2,105.00"
04/22/2003	"2,097.00"
04/17/2003	"2,093.00"
04/16/2003	"2,091.00"
04/15/2003	"2,088.00"
04/14/2003	"2,081.00"
04/11/2003	"2,069.00"
04/10/2003	"2,051.00"
04/09/2003	"2,034.00"
04/08/2003	"2,022.00"
04/07/2003	"2,011.00"
04/04/2003	"1,997.00"
04/03/2003	"1,977.00"
04/02/2003	"1,959.00"
04/01/2003	"1,943.00"
03/31/2003	"1,939.00"
03/28/2003	"1,938.00"
03/27/2003	"1,933.00"
03/26/2003	"1,936.00"
03/25/2003	"1,940.00"
03/24/2003	"1,940.00"
03/21/2003	"1,935.00"
03/20/2003	"1,924.00"
03/19/2003	"1,909.00"
03/18/2003	"1,887.00"
03/17/2003	"1,863.00"
03/14/2003	"1,833.00"
03/13/2003	"1,802.00"
03/12/2003	"1,779.00"
03/11/2003	"1,765.00"
03/10/2003	"1,756.00"
03/07/2003	"1,753.00"
03/06/2003	"1,748.00"
03/05/2003	"1,749.00"
03/04/2003	"1,754.00"
03/03/2003	"1,762.00"
02/28/2003	"1,764.00"
02/27/2003	"1,763.00"
02/26/2003	"1,767.00"
02/25/2003	"1,768.00"
02/24/2003	"1,767.00"
02/21/2003	"1,758.00"
02/20/2003	"1,745.00"
02/19/2003	"1,728.00"
02/18/2003	"1,709.00"
02/17/2003	"1,693.00"
02/14/2003	"1,673.00"
02/13/2003	"1,659.00"
02/12/2003	"1,639.00"
02/11/2003	"1,627.00"
02/10/2003	"1,610.00"
02/07/2003	"1,596.00"
02/06/2003	"1,577.00"
02/05/2003	"1,559.00"
02/04/2003	"1,542.00"
02/03/2003	"1,530.00"
01/31/2003	"1,530.00"
01/30/2003	"1,540.00"
01/29/2003	"1,557.00"
01/28/2003	"1,593.00"
01/27/2003	"1,626.00"
01/24/2003	"1,653.00"
01/23/2003	"1,680.00"
01/22/2003	"1,704.00"
01/21/2003	"1,715.00"
01/20/2003	"1,718.00"
01/17/2003	"1,722.00"
01/16/2003	"1,733.00"
01/15/2003	"1,748.00"
01/14/2003	"1,753.00"
01/13/2003	"1,760.00"
01/10/2003	"1,761.00"
01/09/2003	"1,758.00"
01/08/2003	"1,749.00"
01/07/2003	"1,746.00"
01/06/2003	"1,742.00"
01/03/2003	"1,739.00"
01/02/2003	"1,738.00"
12/24/2002	"1,738.00"
12/23/2002	"1,739.00"
12/20/2002	"1,737.00"
12/19/2002	"1,735.00"
12/18/2002	"1,728.00"
12/17/2002	"1,714.00"
12/16/2002	"1,704.00"
12/13/2002	"1,689.00"
12/12/2002	"1,663.00"
12/11/2002	"1,651.00"
12/10/2002	"1,637.00"
12/09/2002	"1,625.00"
12/06/2002	"1,612.00"
12/05/2002	"1,602.00"
12/04/2002	"1,592.00"
12/03/2002	"1,582.00"
12/02/2002	"1,573.00"
11/29/2002	"1,560.00"
11/28/2002	"1,540.00"
11/27/2002	"1,514.00"
11/26/2002	"1,489.00"
11/25/2002	"1,469.00"
11/22/2002	"1,459.00"
11/21/2002	"1,451.00"
11/20/2002	"1,447.00"
11/19/2002	"1,446.00"
11/18/2002	"1,445.00"
11/15/2002	"1,446.00"
11/14/2002	"1,444.00"
11/13/2002	"1,443.00"
11/12/2002	"1,445.00"
11/11/2002	"1,445.00"
11/08/2002	"1,446.00"
11/07/2002	"1,445.00"
11/06/2002	"1,442.00"
11/05/2002	"1,435.00"
11/04/2002	"1,430.00"
11/01/2002	"1,428.00"
10/31/2002	"1,417.00"
10/30/2002	"1,409.00"
10/29/2002	"1,403.00"
10/28/2002	"1,397.00"
10/25/2002	"1,393.00"
10/24/2002	"1,385.00"
10/23/2002	"1,376.00"
10/22/2002	"1,369.00"
10/21/2002	"1,364.00"
10/18/2002	"1,356.00"
10/17/2002	"1,343.00"
10/16/2002	"1,334.00"
10/15/2002	"1,335.00"
10/14/2002	"1,340.00"
10/11/2002	"1,343.00"
10/10/2002	"1,346.00"
10/09/2002	"1,347.00"
10/08/2002	"1,348.00"
10/07/2002	"1,351.00"
10/04/2002	"1,354.00"
10/03/2002	"1,358.00"
10/02/2002	"1,365.00"
10/01/2002	"1,371.00"
09/30/2002	"1,367.00"
09/27/2002	"1,346.00"
09/26/2002	"1,320.00"
09/25/2002	"1,285.00"
09/24/2002	"1,255.00"
09/23/2002	"1,238.00"
09/20/2002	"1,226.00"
09/19/2002	"1,215.00"
09/18/2002	"1,202.00"
09/17/2002	"1,194.00"
09/16/2002	"1,186.00"
09/13/2002	"1,178.00"
09/12/2002	"1,163.00"
09/11/2002	"1,146.00"
09/10/2002	"1,126.00"
09/09/2002	"1,102.00"
09/06/2002	"1,085.00"
09/05/2002	"1,063.00"
09/04/2002	"1,050.00"
09/03/2002	"1,044.00"
09/02/2002	"1,039.00"
08/30/2002	"1,036.00"
08/29/2002	"1,030.00"
08/28/2002	"1,026.00"
08/27/2002	"1,025.00"
08/23/2002	"1,021.00"
08/22/2002	"1,018.00"
08/21/2002	"1,014.00"
08/20/2002	"1,014.00"
08/19/2002	"1,014.00"
08/16/2002	"1,013.00"
08/15/2002	"1,010.00"
08/14/2002	"1,006.00"
08/13/2002	999
08/12/2002	992
08/09/2002	986
08/08/2002	978
08/07/2002	972
08/06/2002	971
08/05/2002	971
08/02/2002	971
08/01/2002	970
07/31/2002	968
07/30/2002	965
07/29/2002	964
07/26/2002	962
07/25/2002	962
07/24/2002	964
07/23/2002	972
07/22/2002	976
07/19/2002	981
07/18/2002	985
07/17/2002	993
07/16/2002	998
07/15/2002	"1,002.00"
07/12/2002	"1,004.00"
07/11/2002	"1,005.00"
07/10/2002	"1,007.00"
07/09/2002	"1,006.00"
07/08/2002	"1,005.00"
07/05/2002	"1,004.00"
07/04/2002	"1,003.00"
07/03/2002	"1,002.00"
07/02/2002	"1,004.00"
07/01/2002	"1,005.00"
06/28/2002	"1,005.00"
06/27/2002	"1,006.00"
06/26/2002	"1,003.00"
06/25/2002	"1,000.00"
06/24/2002	997
06/21/2002	993
06/20/2002	988
06/19/2002	984
06/18/2002	981
06/17/2002	978
06/14/2002	978
06/13/2002	978
06/12/2002	984
06/11/2002	991
06/10/2002	998
06/07/2002	"1,005.00"
06/06/2002	"1,015.00"
06/05/2002	"1,027.00"
05/31/2002	"1,042.00"
05/30/2002	"1,046.00"
05/29/2002	"1,044.00"
05/28/2002	"1,040.00"
05/27/2002	"1,038.00"
05/24/2002	"1,035.00"
05/23/2002	"1,032.00"
05/22/2002	"1,031.00"
05/21/2002	"1,031.00"
05/20/2002	"1,031.00"
05/17/2002	"1,033.00"
05/16/2002	"1,035.00"
05/15/2002	"1,038.00"
05/14/2002	"1,041.00"
05/13/2002	"1,040.00"
05/10/2002	"1,038.00"
05/09/2002	"1,034.00"
05/08/2002	"1,025.00"
05/07/2002	"1,018.00"
05/03/2002	"1,016.00"
05/02/2002	"1,016.00"
05/01/2002	"1,020.00"
04/30/2002	"1,027.00"
04/29/2002	"1,033.00"
04/26/2002	"1,042.00"
04/25/2002	"1,049.00"
04/24/2002	"1,059.00"
04/23/2002	"1,064.00"
04/22/2002	"1,071.00"
04/19/2002	"1,080.00"
04/18/2002	"1,090.00"
04/17/2002	"1,098.00"
04/16/2002	"1,103.00"
04/15/2002	"1,104.00"
04/12/2002	"1,103.00"
04/11/2002	"1,100.00"
04/10/2002	"1,096.00"
04/09/2002	"1,091.00"
04/08/2002	"1,086.00"
04/05/2002	"1,085.00"
04/04/2002	"1,083.00"
04/03/2002	"1,082.00"
04/02/2002	"1,081.00"
03/28/2002	"1,082.00"
03/27/2002	"1,082.00"
03/26/2002	"1,084.00"
03/25/2002	"1,086.00"
03/22/2002	"1,085.00"
03/21/2002	"1,081.00"
03/20/2002	"1,078.00"
03/19/2002	"1,076.00"
03/18/2002	"1,074.00"
03/15/2002	"1,073.00"
03/14/2002	"1,067.00"
03/13/2002	"1,064.00"
03/12/2002	"1,059.00"
03/11/2002	"1,056.00"
03/08/2002	"1,051.00"
03/07/2002	"1,047.00"
03/06/2002	"1,044.00"
03/05/2002	"1,038.00"
03/04/2002	"1,035.00"
03/01/2002	"1,033.00"
02/28/2002	"1,031.00"
02/27/2002	"1,029.00"
02/26/2002	"1,025.00"
02/25/2002	"1,018.00"
02/22/2002	"1,009.00"
02/21/2002	992
02/20/2002	978
02/19/2002	970
02/18/2002	963
02/15/2002	955
02/14/2002	947
02/13/2002	940
02/12/2002	933
02/11/2002	927
02/08/2002	922
02/07/2002	915
02/06/2002	911
02/05/2002	909
02/04/2002	909
02/01/2002	908
01/31/2002	908
01/30/2002	910
01/29/2002	915
01/28/2002	920
01/25/2002	924
01/24/2002	931
01/23/2002	941
01/22/2002	950
01/21/2002	958
01/18/2002	964
01/17/2002	969
01/16/2002	969
01/15/2002	964
01/14/2002	956
01/11/2002	950
01/10/2002	941
01/09/2002	929
01/08/2002	917
01/07/2002	906
01/04/2002	896
01/03/2002	889
01/02/2002	882
12/28/2001	876
12/27/2001	871
12/21/2001	869
12/20/2001	867
12/19/2001	865
12/18/2001	866
12/17/2001	868
12/14/2001	870
12/13/2001	872
12/12/2001	873
12/11/2001	873
12/10/2001	874
12/07/2001	872
12/06/2001	871
12/05/2001	869
12/04/2001	869
12/03/2001	868
11/30/2001	868
11/29/2001	867
11/28/2001	868
11/27/2001	866
11/26/2001	864
11/23/2001	861
11/22/2001	857
11/21/2001	859
11/20/2001	857
11/19/2001	857
11/16/2001	855
11/15/2001	854
11/14/2001	854
11/13/2001	851
11/12/2001	849
11/09/2001	846
11/08/2001	844
11/07/2001	843
11/06/2001	845
11/05/2001	847
11/02/2001	850
11/01/2001	853
10/31/2001	861
10/30/2001	870
10/29/2001	879
10/26/2001	884
10/25/2001	891
10/24/2001	897
10/23/2001	903
10/22/2001	907
10/19/2001	908
10/18/2001	907
10/17/2001	905
10/16/2001	902
10/15/2001	897
10/12/2001	893
10/11/2001	889
10/10/2001	888
10/09/2001	889
10/08/2001	893
10/05/2001	900
10/04/2001	910
10/03/2001	917
10/02/2001	926
10/01/2001	939
09/28/2001	952
09/27/2001	969
09/26/2001	983
09/25/2001	991
09/24/2001	995
09/21/2001	995
09/20/2001	994
09/19/2001	987
09/18/2001	974
09/17/2001	950
09/14/2001	934
09/13/2001	924
09/12/2001	918
09/11/2001	908
09/10/2001	902
09/07/2001	899
09/06/2001	898
09/05/2001	903
09/04/2001	910
09/03/2001	918
08/31/2001	927
08/30/2001	939
08/29/2001	949
08/28/2001	955
08/24/2001	961
08/23/2001	968
08/22/2001	973
08/21/2001	976
08/20/2001	979
08/17/2001	978
08/16/2001	967
08/15/2001	963
08/14/2001	971
08/13/2001	975
08/10/2001	982
08/09/2001	992
08/08/2001	"1,001.00"
08/07/2001	"1,007.00"
08/06/2001	"1,014.00"
08/03/2001	"1,021.00"
08/02/2001	"1,023.00"
08/01/2001	"1,037.00"
07/31/2001	"1,049.00"
07/30/2001	"1,067.00"
07/27/2001	"1,084.00"
07/26/2001	"1,102.00"
07/25/2001	"1,117.00"
07/24/2001	"1,132.00"
07/23/2001	"1,138.00"
07/20/2001	"1,148.00"
07/19/2001	"1,168.00"
07/18/2001	"1,190.00"
07/17/2001	"1,213.00"
07/16/2001	"1,233.00"
07/13/2001	"1,256.00"
07/12/2001	"1,271.00"
07/11/2001	"1,286.00"
07/10/2001	"1,303.00"
07/09/2001	"1,320.00"
07/06/2001	"1,331.00"
07/05/2001	"1,347.00"
07/04/2001	"1,360.00"
07/03/2001	"1,375.00"
07/02/2001	"1,380.00"
06/29/2001	"1,386.00"
06/28/2001	"1,391.00"
06/27/2001	"1,393.00"
06/26/2001	"1,394.00"
06/25/2001	"1,393.00"
06/22/2001	"1,392.00"
06/21/2001	"1,391.00"
06/20/2001	"1,390.00"
06/19/2001	"1,387.00"
06/18/2001	"1,386.00"
06/15/2001	"1,380.00"
06/14/2001	"1,373.00"
06/13/2001	"1,366.00"
06/12/2001	"1,358.00"
06/11/2001	"1,355.00"
06/08/2001	"1,356.00"
06/07/2001	"1,356.00"
06/06/2001	"1,360.00"
06/05/2001	"1,366.00"
06/04/2001	"1,372.00"
06/01/2001	"1,382.00"
05/31/2001	"1,389.00"
05/30/2001	"1,400.00"
05/29/2001	"1,408.00"
05/25/2001	"1,416.00"
05/24/2001	"1,423.00"
05/23/2001	"1,433.00"
05/22/2001	"1,442.00"
05/21/2001	"1,452.00"
05/18/2001	"1,461.00"
05/17/2001	"1,466.00"
05/16/2001	"1,473.00"
05/15/2001	"1,479.00"
05/14/2001	"1,481.00"
05/11/2001	"1,478.00"
05/10/2001	"1,472.00"
05/09/2001	"1,465.00"
05/08/2001	"1,460.00"
05/04/2001	"1,456.00"
05/03/2001	"1,454.00"
05/02/2001	"1,453.00"
05/01/2001	"1,453.00"
04/30/2001	"1,459.00"
04/27/2001	"1,461.00"
04/26/2001	"1,463.00"
04/25/2001	"1,462.00"
04/24/2001	"1,460.00"
04/23/2001	"1,462.00"
04/20/2001	"1,453.00"
04/19/2001	"1,441.00"
04/18/2001	"1,432.00"
04/17/2001	"1,429.00"
04/12/2001	"1,429.00"
04/11/2001	"1,428.00"
04/10/2001	"1,428.00"
04/09/2001	"1,427.00"
04/06/2001	"1,427.00"
04/05/2001	"1,424.00"
04/04/2001	"1,423.00"
04/03/2001	"1,424.00"
04/02/2001	"1,430.00"
03/30/2001	"1,438.00"
03/29/2001	"1,452.00"
03/28/2001	"1,468.00"
03/27/2001	"1,486.00"
03/26/2001	"1,496.00"
03/23/2001	"1,502.00"
03/22/2001	"1,505.00"
03/21/2001	"1,508.00"
03/20/2001	"1,508.00"
03/19/2001	"1,508.00"
03/16/2001	"1,506.00"
03/15/2001	"1,502.00"
03/14/2001	"1,497.00"
03/13/2001	"1,493.00"
03/12/2001	"1,496.00"
03/09/2001	"1,500.00"
03/08/2001	"1,511.00"
03/07/2001	"1,520.00"
03/06/2001	"1,527.00"
03/05/2001	"1,537.00"
03/02/2001	"1,537.00"
03/01/2001	"1,538.00"
02/28/2001	"1,537.00"
02/27/2001	"1,531.00"
02/26/2001	"1,522.00"
02/23/2001	"1,510.00"
02/22/2001	"1,501.00"
02/21/2001	"1,488.00"
02/20/2001	"1,477.00"
02/19/2001	"1,469.00"
02/16/2001	"1,461.00"
02/15/2001	"1,453.00"
02/14/2001	"1,446.00"
02/13/2001	"1,445.00"
02/12/2001	"1,445.00"
02/09/2001	"1,449.00"
02/08/2001	"1,455.00"
02/07/2001	"1,461.00"
02/06/2001	"1,472.00"
02/05/2001	"1,480.00"
02/02/2001	"1,488.00"
02/01/2001	"1,493.00"
01/31/2001	"1,504.00"
01/30/2001	"1,514.00"
01/29/2001	"1,523.00"
01/26/2001	"1,528.00"
01/25/2001	"1,537.00"
01/24/2001	"1,543.00"
01/23/2001	"1,552.00"
01/22/2001	"1,559.00"
01/19/2001	"1,566.00"
01/18/2001	"1,567.00"
01/17/2001	"1,573.00"
01/16/2001	"1,579.00"
01/15/2001	"1,581.00"
01/12/2001	"1,582.00"
01/11/2001	"1,587.00"
01/10/2001	"1,592.00"
01/09/2001	"1,593.00"
01/08/2001	"1,591.00"
01/05/2001	"1,591.00"
01/04/2001	"1,594.00"
01/03/2001	"1,596.00"
01/02/2001	"1,599.00"
12/29/2000	"1,599.00"
12/28/2000	"1,598.00"
12/27/2000	"1,600.00"
12/22/2000	"1,598.00"
12/21/2000	"1,596.00"
12/20/2000	"1,592.00"
12/19/2000	"1,588.00"
12/18/2000	"1,584.00"
12/15/2000	"1,582.00"
12/14/2000	"1,581.00"
12/13/2000	"1,587.00"
12/12/2000	"1,598.00"
12/11/2000	"1,614.00"
12/08/2000	"1,621.00"
12/07/2000	"1,633.00"
12/06/2000	"1,639.00"
12/05/2000	"1,647.00"
12/04/2000	"1,657.00"
12/01/2000	"1,664.00"
11/30/2000	"1,672.00"
11/29/2000	"1,678.00"
11/28/2000	"1,683.00"
11/27/2000	"1,688.00"
11/24/2000	"1,691.00"
11/23/2000	"1,693.00"
11/22/2000	"1,696.00"
11/21/2000	"1,701.00"
11/20/2000	"1,708.00"
11/17/2000	"1,711.00"
11/16/2000	"1,716.00"
11/15/2000	"1,723.00"
11/14/2000	"1,732.00"
11/13/2000	"1,742.00"
11/10/2000	"1,747.00"
11/09/2000	"1,752.00"
11/08/2000	"1,756.00"
11/07/2000	"1,759.00"
11/06/2000	"1,761.00"
11/03/2000	"1,762.00"
11/02/2000	"1,761.00"
11/01/2000	"1,759.00"
10/31/2000	"1,759.00"
10/30/2000	"1,758.00"
10/27/2000	"1,756.00"
10/26/2000	"1,754.00"
10/25/2000	"1,751.00"
10/24/2000	"1,748.00"
10/23/2000	"1,744.00"
10/20/2000	"1,740.00"
10/19/2000	"1,736.00"
10/18/2000	"1,732.00"
10/17/2000	"1,727.00"
10/16/2000	"1,724.00"
10/13/2000	"1,721.00"
10/12/2000	"1,718.00"
10/11/2000	"1,718.00"
10/10/2000	"1,719.00"
10/09/2000	"1,719.00"
10/06/2000	"1,720.00"
10/05/2000	"1,721.00"
10/04/2000	"1,726.00"
10/03/2000	"1,729.00"
10/02/2000	"1,735.00"
09/29/2000	"1,739.00"
09/28/2000	"1,737.00"
09/27/2000	"1,738.00"
09/26/2000	"1,739.00"
09/25/2000	"1,740.00"
09/22/2000	"1,738.00"
09/21/2000	"1,737.00"
09/20/2000	"1,732.00"
09/19/2000	"1,725.00"
09/18/2000	"1,719.00"
09/15/2000	"1,714.00"
09/14/2000	"1,711.00"
09/13/2000	"1,708.00"
09/12/2000	"1,705.00"
09/11/2000	"1,701.00"
09/08/2000	"1,696.00"
09/07/2000	"1,689.00"
09/06/2000	"1,676.00"
09/05/2000	"1,671.00"
09/04/2000	"1,666.00"
09/01/2000	"1,661.00"
08/31/2000	"1,652.00"
08/30/2000	"1,645.00"
08/29/2000	"1,641.00"
08/25/2000	"1,638.00"
08/24/2000	"1,633.00"
08/23/2000	"1,629.00"
08/22/2000	"1,627.00"
08/21/2000	"1,628.00"
08/18/2000	"1,629.00"
08/17/2000	"1,631.00"
08/16/2000	"1,632.00"
08/15/2000	"1,634.00"
08/14/2000	"1,637.00"
08/11/2000	"1,640.00"
08/10/2000	"1,641.00"
08/09/2000	"1,642.00"
08/08/2000	"1,647.00"
08/07/2000	"1,651.00"
08/03/2000	"1,648.00"
08/02/2000	"1,646.00"
08/01/2000	"1,645.00"
07/31/2000	"1,642.00"
07/28/2000	"1,634.00"
07/27/2000	"1,628.00"
07/26/2000	"1,628.00"
07/25/2000	"1,629.00"
07/24/2000	"1,629.00"
07/21/2000	"1,628.00"
07/20/2000	"1,629.00"
07/19/2000	"1,626.00"
07/18/2000	"1,626.00"
07/17/2000	"1,621.00"
07/14/2000	"1,616.00"
07/13/2000	"1,609.00"
07/12/2000	"1,604.00"
07/11/2000	"1,600.00"
07/10/2000	"1,600.00"
07/07/2000	"1,601.00"
07/06/2000	"1,603.00"
07/05/2000	"1,607.00"
07/04/2000	"1,610.00"
07/03/2000	"1,613.00"
06/30/2000	"1,616.00"
06/29/2000	"1,618.00"
06/28/2000	"1,621.00"
06/27/2000	"1,625.00"
06/26/2000	"1,626.00"
06/23/2000	"1,624.00"
06/22/2000	"1,620.00"
06/21/2000	"1,612.00"
06/20/2000	"1,599.00"
06/19/2000	"1,592.00"
06/16/2000	"1,586.00"
06/15/2000	"1,577.00"
06/14/2000	"1,570.00"
06/13/2000	"1,569.00"
06/12/2000	"1,566.00"
06/09/2000	"1,564.00"
06/08/2000	"1,562.00"
06/07/2000	"1,559.00"
06/06/2000	"1,559.00"
06/05/2000	"1,561.00"
06/02/2000	"1,562.00"
06/01/2000	"1,562.00"
05/31/2000	"1,566.00"
05/30/2000	"1,569.00"
05/26/2000	"1,576.00"
05/25/2000	"1,582.00"
05/24/2000	"1,589.00"
05/23/2000	"1,598.00"
05/22/2000	"1,606.00"
05/19/2000	"1,607.00"
05/18/2000	"1,609.00"
05/17/2000	"1,610.00"
05/16/2000	"1,612.00"
05/12/2000	"1,616.00"
05/11/2000	"1,614.00"
05/10/2000	"1,611.00"
05/09/2000	"1,609.00"
05/08/2000	"1,607.00"
05/05/2000	"1,609.00"
05/04/2000	"1,609.00"
05/03/2000	"1,615.00"
05/02/2000	"1,622.00"
04/28/2000	"1,628.00"
04/27/2000	"1,635.00"
04/26/2000	"1,641.00"
04/25/2000	"1,647.00"
04/20/2000	"1,656.00"
04/19/2000	"1,661.00"
04/18/2000	"1,670.00"
04/17/2000	"1,674.00"
04/13/2000	"1,679.00"
04/12/2000	"1,681.00"
